siteName,SLFL,year,Tmean,Tq50,Tq75,Tq95,Tmax
Dip Reef,SL,2002,28.22765836690851,28.248083333333334,28.988041666666668,29.625625,30.11375
Dip Reef,SL,2003,27.857592033731905,27.753270833333332,28.204687500000002,28.570291666666666,28.906625000000002
Dip Reef,SL,2004,28.51091146837364,28.781447916666664,29.24457291666667,29.67692395833333,29.925666666666668
Dip Reef,SL,2005,28.2357217630854,28.3319375,28.619333333333334,29.069916666666668,29.534
Dip Reef,SL,2006,28.45866856060606,28.65675,28.988958333333333,29.410687499999998,29.522791666666667
Dip Reef,SL,2007,27.621484176997246,27.712602083333334,28.147802083333335,28.717060416666666,28.878627083333335
Dip Reef,SL,2008,29.087936629098362,29.18199166666667,30.089086458333334,30.3066415625,30.535916666666665
Dip Reef,SL,2009,29.255528905942544,29.177627083333334,29.76889375,30.500227083333332,30.76214166666667
Dip Reef,SL,2010,28.195141680498164,28.362842583333332,28.644029291666666,28.971444166666668,29.163506118055555
Dip Reef,SL,2011,28.336264467898324,28.348960256944444,28.416740739583332,28.47096512569445,28.484521222222224
Dip Reef,SL,2016,28.87180747990665,28.99182542361111,29.344045059027778,29.612334458333333,30.08218275
Dip Reef,SL,2017,28.79899374259642,29.049504902777777,29.2957011875,29.623384486111114,29.87825698611111
Dip Reef,SL,2018,28.195773584194214,28.365787354166667,28.786842104166666,28.97536057638889,29.15122323611111
Dip Reef,SL,2019,27.93037542389807,28.011697833333333,28.203206715277776,28.62947684722222,29.10094692361111
Double Cone,FL,2006,28.226124827823693,28.600125,28.957270833333332,29.328104166666666,29.445229166666667
Double Cone,FL,2007,27.690833901515152,27.897572916666668,28.323150000000002,28.722127083333334,29.14686875
Double Cone,FL,2011,27.53052316293618,28.000406451388887,28.282266493055555,28.58258738888889,28.764201034722223
Double Cone,FL,2013,27.811644742309458,28.115842833333332,28.805307159722222,29.150211909722223,29.62398129861111
Double Cone,FL,2014,27.476973264061066,27.35966178472222,28.21552125,28.659624916666665,28.970163513888888
Double Cone,FL,2015,28.261806554809457,28.465049020833334,28.681895125,29.290002569444443,29.442362020833333
Double Cone,FL,2016,28.485696756459525,28.691575065972224,29.16558841666667,29.500930733680555,29.676564083333332
Double Cone,FL,2017,28.450241677309073,29.11321823611111,29.34157475,29.62373114201389,29.722411770833332
Double Cone,FL,2018,27.82455086874426,28.218537520833333,28.650652972222222,28.985684916666667,29.114805270833333
Double Cone,FL,2019,27.527965737373737,27.61992084722222,27.976041722222224,28.465317069444446,28.5908310625
Double Cone,FL,2020,0,0,0,0,0
Double Cone,SL,2006,28.165269455922864,28.544479166666665,28.8898125,29.270291666666665,29.392291666666665
Double Cone,SL,2008,27.296627834699454,27.789409374999998,28.575202083333334,28.8203675,28.975202083333333
Double Cone,SL,2010,27.87500321813314,28.367062798611112,28.74817527777778,29.245924583333334,29.709759930555556
Double Cone,SL,2011,27.49764967884564,27.999294,28.272769812499998,28.5336205,28.773705256944446
Double Cone,SL,2012,27.801016627498278,27.743468993055558,29.04005000347222,29.516175331944446,29.8247055625
Double Cone,SL,2013,28.570322697787645,28.589482711805555,28.83801963194444,29.178329493402778,29.469972020833332
Double Cone,SL,2014,27.548953940079066,27.772841291666666,27.9704154375,28.172874722222222,28.330110479166667
Double Cone,SL,2015,28.39320393254021,28.588090465277777,28.829062131944443,29.418728118055554,29.59748398611111
Double Cone,SL,2016,27.815016738925802,27.726818833333333,27.998696465277778,28.13106251031977,28.131172255813954
Double Cone,SL,2017,28.182949872090923,29.052660458333335,29.282033513888887,29.5237019375,29.625051208333332
Double Cone,SL,2018,27.462109462855175,28.03533914236111,28.554685859375,28.923007901736113,29.092984618055556
Double Cone,SL,2019,27.510617716456288,27.581331430555554,27.99115722222222,28.457399576388887,28.574168506944446
Double Cone,SL,2020,0,0,0,0,0
Dugong Island,FL,2013,29.01715888538797,29.176805458333334,29.522953979166665,30.17051732638889,30.32635697222222
Dugong Island,FL,2017,29.25293131330349,29.40729738888889,29.757510604166665,30.45280026388889,30.81807721527778
Dugong Island,SL,2017,29.344029376951333,29.427637125,29.84320765972222,30.44110701388889,30.65934575
Dunk Island,FL,2005,28.485257231404958,28.6444375,29.456041666666668,29.975916666666667,30.083875
Dunk Island,FL,2006,28.904371900826447,29.20075,29.985604166666665,30.469270833333333,30.737416666666668
Dunk Island,FL,2008,29.387555413251366,29.760338541666666,30.696053645833334,31.297470416666666,31.7989
Dunk Island,FL,2009,28.396547933884296,28.459727083333334,28.9563625,29.402097916666666,30.35788125
Dunk Island,FL,2010,28.519560830348944,28.80373904861111,29.510599506944445,30.000993979166665,30.415232
Dunk Island,FL,2013,28.890389266184574,29.137167145833335,29.870547916666666,30.451502090277778,30.8277535625
Dunk Island,FL,2014,28.42193632237144,28.345648791666665,29.030719645833333,29.828465138888888,30.027656743055555
Dunk Island,FL,2016,28.865899964947857,29.031581625,29.322011083333337,29.751000776041668,30.036281791666667
Dunk Island,FL,2017,29.33724404035943,29.872185368055554,30.086290465277777,30.435107930555557,30.7768896875
Dunk Island,FL,2018,28.13976603855435,28.447297972222223,29.06063725,29.738065881944443,30.160930125
Dunk Island,FL,2019,28.332109235669467,28.419702828703702,29.012384995370372,29.52210853935185,30.39188275
Dunk Island,FL,2020,0,0,0,0,0
Dunk Island,SL,2005,28.420782369146007,28.54625,29.2369375,29.890979166666668,30.0269375
Dunk Island,SL,2006,28.863176308539945,29.196375,29.910958333333333,30.386229166666666,30.535291666666666
Dunk Island,SL,2007,28.43312052341598,28.722974999999998,29.2816,29.915522916666667,30.440660416666667
Dunk Island,SL,2009,28.24958393595041,28.327322916666667,28.793425,29.162391666666668,30.077458333333333
Dunk Island,SL,2010,28.466777859878867,28.842602590277778,29.44748813888889,29.93896106617647,30.204009236111112
Dunk Island,SL,2011,28.315867614681434,28.53632765972222,29.255405347222222,30.306477020833334,30.483137694444444
Dunk Island,SL,2012,28.722805560636147,29.075856475694444,29.546149718749998,30.350153042449932,31.137749895833334
Dunk Island,SL,2013,28.838526476745805,29.151955166666667,29.737983034722223,30.317179840277777,30.555688666666665
Dunk Island,SL,2014,27.866337105027945,27.791116916666667,28.449077902777777,29.367871493055556,29.605592013888888
Dunk Island,SL,2015,29.10901752904989,29.283626659722223,29.63659159722222,30.1624675625,30.64628840972222
Dunk Island,SL,2016,29.13434644381393,29.372399524305557,29.67212611979167,30.102425699305556,30.365505368055555
Dunk Island,SL,2017,29.483471870096043,30.021068041666666,30.241666,30.5927035,30.78986725
Dunk Island,SL,2018,28.082412505277446,28.35877636111111,29.007870298611113,29.689581090277777,30.06228422222222
Dunk Island,SL,2019,28.2648151209624,28.34560997222222,28.950226534722223,29.377669472222223,30.188895916666667
Dunk Island,SL,2020,29.861913183712122,29.898204902777778,30.11304428472222,30.539791923611112,30.554600791666665
East Cay,FL,1996,27.103288934426228,27.1578125,27.621562499999996,28.024072916666668,28.125208333333333
East Cay,FL,1997,26.79832842447688,26.975208333333335,27.631041666666665,27.932291666666664,28.02125
East Cay,FL,1998,27.483464187327822,27.39125,28.003958333333333,28.408125000000002,28.7625
East Cay,FL,1999,27.481432506887053,27.811458333333334,28.043125,28.366458333333334,28.669791666666665
East Cay,FL,2000,26.62037056010929,26.697604166666665,26.854791666666664,27.126916666666666,27.489583333333332
East Cay,FL,2001,27.053491219008265,27.138020833333332,27.5561875,28.248124999999998,28.429166666666667
East Cay,FL,2002,27.682603792370344,27.994458333333334,28.409354166666667,29.002625,29.3344375
East Cay,FL,2003,27.301258143845054,27.1200625,27.7101875,28.00622083333333,28.185739130434783
East Cay,FL,2004,27.62223611353331,27.882864583333333,28.287651041666667,28.70365,29.074125000000002
East Cay,FL,2005,27.239679309170036,27.362236170212768,27.639997916666665,28.249466666666667,28.444497916666666
East Cay,FL,2006,27.56938359196413,27.740504166666668,28.15331276595745,28.426945833333335,28.86410625
East Cay,FL,2010,26.6782295140625,26.718322996527778,26.957399088541663,27.166246940972222,27.31053763888889
East Cay,FL,2011,27.298696980199725,27.634725618055555,27.904912354166665,28.165854979166667,28.41401892361111
East Cay,FL,2012,26.978451139002733,27.183797520833334,27.645292354166667,27.890379717013886,28.05744254861111
East Cay,FL,2015,27.71138050522268,27.802031701388888,28.015827993055556,28.412878416666665,28.707820270833334
East Cay,FL,2016,27.572553582609864,27.683573958333334,27.91066774826389,28.22018312152778,28.505533180555556
East Cay,FL,2017,27.792553373338546,28.02750085763889,28.31360628125,28.983248897569442,29.21500236111111
East Cay,FL,2018,26.982624553405323,27.41631040972222,27.679841159722223,27.990572444444446,28.21607860416667
East Cay,FL,2019,27.251814236661165,27.160217833333334,27.458158333333333,27.8924870625,28.213367541666667
East Cay,SL,1996,27.109526980874318,27.249583333333334,27.615520833333335,27.989197916666665,28.050208333333334
East Cay,SL,1998,27.551392308249962,27.437083333333334,28.006979166666667,28.516041666666666,28.671041666666667
East Cay,SL,1999,27.62109279396839,27.926979166666666,28.146145833333332,28.3646875,28.46875
East Cay,SL,2000,26.570146857923497,26.63072916666667,26.781562499999996,27.043640625000002,27.177708333333335
East Cay,SL,2001,27.040416064049587,27.167083333333334,27.509333333333334,28.12209375,28.24378125
East Cay,SL,2002,27.306432782369146,27.655145833333332,28.047791666666665,28.51680208333333,28.8274375
East Cay,SL,2003,27.042976790382962,26.980333333333334,27.209072916666667,27.829239583333333,27.975666666666665
East Cay,SL,2004,13.763901950507591,13.902088541666666,14.055911458333334,14.256364062500001,14.401031249999999
East Cay,SL,2005,27.977145932912165,28.112227083333334,28.363584210526316,28.870813541666667,29.025747916666667
East Cay,SL,2006,28.14008531163912,28.406266666666667,28.808565625,28.960375,29.209338541666668
East Cay,SL,2007,13.386339754067448,13.505895833333334,13.600248958333333,13.7820875,13.836377894736842
East Cay,SL,2008,13.341637156684694,13.338713020833332,13.736378645833334,13.93302453125,14.046944210526316
East Cay,SL,2009,13.61609623245968,13.765377083333334,13.9538875,14.148104166666666,14.210231914893617
East Cay,SL,2010,26.511917005871336,26.592144762152778,26.768855724826388,26.918799136631947,26.980895458333332
East Cay,SL,2011,27.03917682294536,27.37620698611111,27.6134200625,27.888458520833332,27.916229152777778
East Cay,SL,2012,27.080718296277322,27.28035584375,27.723021432291667,27.943481038194445,28.025196847222222
East Cay,SL,2014,26.358015788969237,26.384601486111112,26.686040506944444,26.870901868055554,27.015086604166665
East Cay,SL,2015,27.608938704897945,27.67577460763889,27.892644413194443,28.202917520833335,28.345108826388888
East Cay,SL,2016,27.521713724126926,27.60432632638889,27.859595715277777,28.041465169618053,28.12581120486111
East Cay,SL,2017,27.689773569596188,27.92052603125,28.240366904513888,28.59579063541667,28.742817354166668
East Cay,SL,2018,26.96370975703382,27.379308802083333,27.61022712847222,27.927130583333334,28.074602840277777
East Cay,SL,2019,27.228106613823947,27.191710286458335,27.43606167013889,27.76454110659722,27.843044388888888
Erskine Island,FL,2016,26.752427028745448,26.888551649305555,27.15945621180556,27.590809201388886,27.97544309027778
Erskine Island,FL,2017,27.162758495810376,27.599576875,27.943680631944446,28.254006583333332,28.638838444444445
Erskine Island,FL,2018,26.536496909837005,26.525597708333333,27.328194888888888,27.689968020833334,27.948724805555557
Erskine Island,FL,2019,26.32742347434573,26.488503479166667,27.002751993055554,27.55423372222222,27.810211680555554
Erskine Island,FL,2020,26.33214709236111,26.55529395138889,26.613279729166667,26.645028618749997,26.650217625
Erskine Island,SL,2012,25.72759798098816,25.73116292361111,26.475415072916668,26.99016247847222,27.133470236111112
Erskine Island,SL,2013,26.082460838842977,26.138242479166667,26.63124603472222,27.297873020833332,27.604890270833334
Erskine Island,SL,2014,26.033789374827823,25.93729817361111,26.321223493055555,27.03750598611111,27.488093965277777
Erskine Island,SL,2015,26.980728027720385,27.140300409722222,27.496973215277777,27.972149861111113,28.225823277777778
Erskine Island,SL,2016,26.633571053847906,26.659947618055554,27.14615683159722,27.557467962152778,28.1216641875
Erskine Island,SL,2017,27.020615177858126,27.425925111111113,27.909530895833335,28.331365659722223,28.694278430555556
Erskine Island,SL,2018,26.711407582587235,26.807427784722222,27.463354145833332,27.664194597222224,27.88552191666667
Erskine Island,SL,2019,26.519202476411845,26.617351569444445,27.051394902777776,27.485507659722224,27.736072159722223
Erskine Island,SL,2020,26.59566096064815,26.567002527777777,26.719369097222224,26.731688980555553,26.735828
Farquharson Reef,FL,2016,29.106161840562386,29.174769215277777,29.517061819444447,30.118858389930555,30.335118020833335
Farquharson Reef,FL,2017,29.288513835571624,29.576119722222224,29.916849118055556,30.490336048611113,30.880674
Farquharson Reef,FL,2018,28.298939050640993,28.284758135416666,28.930853328125,29.23476864270833,29.453765694444446
Farquharson Reef,FL,2019,28.28785509280303,28.376104916666666,28.699706,29.40498709722222,29.943326541666668
Farquharson Reef,FL,2020,29.647579940656566,29.588532347222223,30.18939685763889,30.58892409513889,30.735308791666668
Farquharson Reef,SL,2016,28.947395986964935,29.07749867361111,29.326317392361112,29.799385873263887,30.086297513888887
Farquharson Reef,SL,2017,29.15723960399449,29.454742229166666,29.736553611111113,30.20158084722222,30.37297615972222
Farquharson Reef,SL,2018,28.199179722173188,28.2318891875,28.750248414930557,29.01204646350721,29.209087166666666
Farquharson Reef,SL,2019,28.138776335801193,28.29347059722222,28.523830368055556,28.977461833333333,29.46576897916667
Farquharson Reef,SL,2020,29.353254371969697,29.3449951875,29.84886805902778,30.274481206944444,30.35204611111111
Feather Reef,FL,2012,28.067925513291332,28.026399506944443,28.594933979166665,29.58280747638889,29.835941354166668
Feather Reef,FL,2013,28.608711974230946,28.71535947222222,29.183115875,30.08112023611111,30.69760513888889
Feather Reef,FL,2014,28.390728442609355,28.357586659722223,28.747234784722224,29.311235347222222,29.513135208333335
Feather Reef,FL,2016,29.047211401696266,29.187105840277777,29.452746848958334,29.876776116319448,30.335480159722223
Feather Reef,FL,2017,29.31909830062862,29.631270038194444,30.00525574479167,30.570938223958333,30.8332641875
Feather Reef,FL,2018,28.134033788580574,28.32596661111111,29.024430340277778,29.311149641666667,29.75836759027778
Feather Reef,FL,2019,28.29947078741965,28.394588666666667,28.787623208333333,29.555631277777778,29.911085131944443
Feather Reef,FL,2020,29.54446413284465,29.615684052083335,29.991126512152775,30.163879711458332,30.228472
Feather Reef,SL,2012,27.9746591203587,27.908196284722223,28.541454348958332,29.340348933680556,29.540651354166666
Feather Reef,SL,2013,28.490144943009643,28.631498493055556,29.084359743055554,29.8589784375,30.001676756944445
Feather Reef,SL,2014,27.9027837691352,28.05569690277778,28.485026770833333,29.018361715277777,29.37270638888889
Feather Reef,SL,2015,28.715207944731404,28.87121071527778,29.148337527777777,29.366332895833335,29.4770308125
Feather Reef,SL,2016,28.971829821493625,29.16210946527778,29.318962031250003,29.811902977430552,29.963951020833335
Feather Reef,SL,2017,29.22524216529854,29.538298329861114,29.82130715625,30.30744345277778,30.576700979166667
Feather Reef,SL,2018,28.305127667924904,28.31761511111111,28.97939601388889,29.226701028472224,29.456554190839693
Feather Reef,SL,2019,28.22840046757346,28.372718958333333,28.651132479166666,29.077852611111112,29.452613333333332
Feather Reef,SL,2020,29.597249889917695,29.625649284722222,29.980213222222222,30.20554199722222,30.406568666666665
Fitzroy Island,FL,2005,28.346385847107438,28.408458333333332,29.1030625,29.707145833333332,30.391583333333333
Fitzroy Island,FL,2006,28.664954834857276,28.806874999999998,29.303729166666667,30.001666666666665,30.220291666666668
Fitzroy Island,FL,2007,29.783037207300275,29.976466666666667,30.713120833333335,31.50561875,31.852189583333335
Fitzroy Island,FL,2008,29.49324863387978,29.694744791666665,30.66629166666667,31.130508333333335,31.6524875
Fitzroy Island,FL,2009,28.311186449724516,28.382902083333335,28.838141666666665,29.533295833333334,29.709664583333335
Fitzroy Island,FL,2011,29.326838584925003,29.584780590277777,30.01132147222222,30.485813104166667,30.647801006944444
Fitzroy Island,FL,2012,28.69021500540756,28.935770815972223,29.576928869791665,30.02628873298611,30.192908576388888
Fitzroy Island,FL,2013,28.893765156508266,29.008973694444446,29.89783035416667,30.286494208333334,30.490263715277777
Fitzroy Island,FL,2014,28.39725294461662,28.378451930555556,29.01597870138889,29.58734045138889,30.04178047222222
Fitzroy Island,FL,2016,28.11593404446257,28.134191930555556,28.75901010416667,29.10058806944444,29.225101259541983
Fitzroy Island,FL,2017,29.437461256644934,29.903501722222224,30.23088272916667,30.560877596527778,30.98063357638889
Fitzroy Island,FL,2018,28.48399487035124,28.377083333333335,29.292464569444444,29.814043791666666,30.22338472222222
Fitzroy Island,FL,2019,21.99198357576034,28.04861432175926,28.699802208333335,29.396958483796297,29.914955979166667
Fitzroy Island,SL,1996,27.594953125,27.555979166666667,27.675052083333334,27.770312500000003,27.965000000000003
Fitzroy Island,SL,2005,28.45230544077135,28.568041666666666,29.18947916666667,29.646541666666668,30.3311875
Fitzroy Island,SL,2006,28.816782196969697,28.9300625,29.485583333333334,30.159354166666667,30.334604166666665
Fitzroy Island,SL,2007,29.79259934573003,30.00318125,30.65753125,31.490495833333334,31.68476666666667
Fitzroy Island,SL,2008,28.959301724726775,29.16979166666667,30.109907291666666,30.528358124999997,31.054360416666665
Fitzroy Island,SL,2009,28.478064497245178,28.573660416666666,28.9061375,29.64624166666667,29.9797125
Fitzroy Island,SL,2010,28.370550177480013,28.532744118055554,29.28504975,29.7146425625,30.26348227777778
Fitzroy Island,SL,2011,28.336367100375245,28.647535027777778,29.041409777083334,29.827046652777778,30.15282717361111
Fitzroy Island,SL,2012,28.24822523641041,28.46166384722222,29.114293994791666,29.6846990312164,29.73537746527778
Fitzroy Island,SL,2013,28.604513440142707,28.81744754861111,29.67970417361111,29.978725895833335,30.247129125
Fitzroy Island,SL,2014,28.086116568358168,28.17419563888889,28.68387588888889,29.114719604166666,29.37933073611111
Fitzroy Island,SL,2015,28.90018317677242,28.843771805555555,29.42000642361111,29.69834175,30.242796138888888
Fitzroy Island,SL,2016,28.10865220561861,28.21183456597222,28.71561770138889,29.150736404861114,29.304062433962265
Fitzroy Island,SL,2017,29.401066779894144,29.869727708333333,30.174812763888887,30.45564753472222,30.691265659722223
Fitzroy Island,SL,2018,18.148731886757496,27.401086256944446,28.175501319444443,29.42752240277778,29.759851493055557
Fitzroy Island,SL,2019,28.27132782729884,28.430534180555554,28.761930236111112,29.310259048611112,29.892268152777778
Fitzroy Island,SL,2020,29.4618973002451,29.372588125,29.923988164930552,30.269264595486106,30.2746044375
Flinders Reef,FL,2008,27.531517144808742,27.418754166666666,28.499754166666666,28.954671145833334,29.311079166666666
Flinders Reef,FL,2010,28.042263384412305,28.020746770833334,28.545598118055555,28.916494944444445,29.277054604166665
Flinders Reef,FL,2013,28.02340710152663,27.991273583333335,28.607553291666665,29.45109036111111,29.646533125
Flinders Reef,FL,2018,28.041534002008724,28.280278166666665,28.669557635416666,28.89695301388889,29.002118194444446
Flinders Reef,FL,2019,27.968946967745637,27.983991715277778,28.283949052083333,28.6189576875,28.789108097222222
Flinders Reef,FL,2020,29.289938112188697,29.290195402777776,29.910971602430553,30.285547981770833,30.49723095138889
Fore And Aft Reef,FL,2012,26.89891625185185,26.925513506944444,27.118132600694445,27.22574145763889,27.30292075
Fore And Aft Reef,FL,2013,28.031440228133608,28.096889659722223,28.541517875,29.156138583333334,29.700627798611112
Fore And Aft Reef,FL,2014,27.828293642030506,27.880015600694442,28.26331334548611,28.664785000347223,28.84858564583333
Fore And Aft Reef,SL,2012,26.6618526087963,26.721356125,26.79031668402778,26.914818475694446,26.926512097222222
Fore And Aft Reef,SL,2013,27.959598267217633,28.094976145833332,28.41154592361111,28.88260384722222,29.24059148611111
Fore And Aft Reef,SL,2014,27.71184392203809,27.792108770833334,28.167681598958332,28.509933840625,28.611110430555556
Frankland Islands,FL,1999,0,0,0,0,0
Frankland Islands,FL,2006,29.28034154614325,29.566479166666667,30.104420833333332,30.746295833333335,31.063935416666666
Frankland Islands,FL,2007,29.085812534435263,29.36198125,29.89037916666667,30.408054166666666,30.924895833333334
Frankland Islands,FL,2008,28.923423019125682,29.270035416666666,30.040780208333334,30.57183875,30.829395833333333
Frankland Islands,FL,2010,28.44262073794766,28.78508825,29.3462765625,29.84822107638889,30.19966547222222
Frankland Islands,FL,2013,28.883461894685492,29.074106770833332,29.78815976388889,30.32306676388889,30.45617776388889
Frankland Islands,FL,2014,28.31642087310606,28.293042395833332,28.922823020833334,29.2477559375,29.506414493055555
Frankland Islands,FL,2016,28.96996228529535,29.178634006944442,29.44600300347222,29.90880901701389,30.169425159722223
Frankland Islands,FL,2017,29.37841926760761,29.848066090277776,30.130982659722225,30.436462410416663,30.58508711111111
Frankland Islands,FL,2018,28.35601268147383,28.388110145833334,28.946105902777777,29.591492819444444,30.00397590277778
Frankland Islands,FL,2019,28.26589011002066,28.307899,28.76709382638889,29.667226583333335,30.37882240277778
Frankland Islands,SL,1999,28.50884080428794,28.979791666666667,29.52145833333333,29.820625,30.017916666666665
Frankland Islands,SL,2005,28.197392217630853,28.34725,28.8068125,29.337354166666668,29.456354166666667
Frankland Islands,SL,2006,28.998746961088155,29.2502875,29.807254166666667,30.339445833333333,30.668601041666665
Frankland Islands,SL,2007,29.417040203168042,29.73510625,30.009325,30.70852083333333,31.153425000000002
Frankland Islands,SL,2008,28.904864890710382,29.215594791666668,29.926819270833334,30.502684375,30.5993125
Frankland Islands,SL,2010,28.354276943301485,28.671031993055553,29.20065882638889,29.704880805555554,29.90879622222222
Frankland Islands,SL,2011,28.137098148120863,28.501545261805557,28.87378564236111,29.428156479166667,29.940107256944444
Frankland Islands,SL,2012,28.445755938856855,28.47969688888889,29.285517022569447,29.815352478472224,30.0022920625
Frankland Islands,SL,2013,28.752144323017767,28.906592888888888,29.644264854166668,30.12627575,30.298521340277777
Frankland Islands,SL,2014,28.723350454501915,28.715935881944443,28.878850875,29.074223704166663,29.165845090277777
Frankland Islands,SL,2015,28.98908549650728,29.011277777777778,29.387552763888888,29.998203666666665,30.18767017361111
Frankland Islands,SL,2016,28.773061384397373,29.00272650347222,29.28179198611111,29.62359292951389,29.88811554861111
Frankland Islands,SL,2017,29.387338541746093,29.846250895833332,30.141697125,30.3866226875,30.687619305555558
Frankland Islands,SL,2018,18.04610571974122,27.391346055555555,28.114878652777776,28.891754451388888,29.407680520833335
Frankland Islands,SL,2019,28.520565120791247,28.48168103472222,28.82477155729167,29.413450232638887,29.993793854166668
Frankland Islands,SL,2020,29.22511824121732,29.106325975694446,29.533514413194446,29.796335119444443,29.92573095138889
Gannet Cay Reef,FL,2015,27.575414012913225,27.64261442361111,27.862180111111112,28.32602309027778,28.459997625
Gannet Cay Reef,FL,2016,27.471443032445354,27.618075635416666,27.797084501736112,28.18728309027778,28.392594055555556
Gannet Cay Reef,FL,2017,27.572240105379684,27.855779006944445,28.17034556597222,28.49501547083333,28.749170229166666
Gannet Cay Reef,FL,2018,27.112193222279615,27.181618541666666,27.463248381944446,27.892676465277777,28.052565534722223
Geoffrey Bay,FL,1995,29.13024130369172,29.153333333333332,29.793680555555554,30.785833333333333,31.301180555555554
Geoffrey Bay,FL,1996,28.72232233514252,28.839166666666667,29.443958333333335,30.080052083333335,30.59125
Geoffrey Bay,FL,1997,27.820127483734833,28.001041666666666,28.9875,29.662708333333335,30.124166666666667
Geoffrey Bay,FL,1998,28.740310639753233,28.406458333333333,29.279791666666668,31.3,31.832708333333333
Geoffrey Bay,FL,1999,29.859818349753695,29.81,30.344166666666666,30.598583333333337,30.660833333333333
Geoffrey Bay,FL,2000,27.30977922986638,27.26925,28.00896875,28.69321875,28.998846153846156
Geoffrey Bay,FL,2001,28.25174110761326,28.180583333333335,29.293791666666667,30.368520833333335,30.700625
Geoffrey Bay,FL,2002,28.704725307689454,28.915791666666667,29.9070625,31.4943125,31.606166666666667
Geoffrey Bay,FL,2003,28.55924435115175,28.6741875,29.340541666666667,30.0043125,30.1758125
Geoffrey Bay,FL,2004,28.733305840163936,29.177697916666666,30.054729166666668,31.18174791666667,31.2703125
Geoffrey Bay,FL,2005,29.536683047161173,29.739652083333333,30.830156845238097,31.409443020833333,31.853079166666667
Geoffrey Bay,FL,2006,29.48599554063361,29.885975,30.475975000000002,31.1640125,31.414133333333332
Geoffrey Bay,FL,2007,1.4104077296831956,0,0,14.471311458333334,14.991002083333333
Geoffrey Bay,FL,2008,0,0,0,0,0
Geoffrey Bay,FL,2009,28.098007796973803,27.863133333333334,28.71523963414634,29.3786684375,29.531354166666667
Geoffrey Bay,FL,2010,28.0528722107438,28.408245833333332,29.23553125,30.07125,30.281983333333333
Geoffrey Bay,FL,2011,28.48874969949495,28.82998675,29.561507527777778,30.391506305555556,30.94815342361111
Geoffrey Bay,FL,2017,29.37638817694546,29.89208288888889,30.39753337847222,30.976112363194446,31.23498007638889
Geoffrey Bay,FL,2018,28.472107044938017,28.447890416666667,29.41310498611111,30.32323984027778,30.484097368055554
Geoffrey Bay,FL,2019,27.92129055229307,27.836306666666665,28.77477154861111,29.6201438125,29.973667245370372
Geoffrey Bay,FL,2020,14.843455628436427,14.907781586805555,15.381771375,15.726252869444444,15.895437055555556
Geoffrey Bay,SL,1995,29.065347081049524,29.080555555555556,29.83298611111111,30.684791666666666,31.281319444444446
Geoffrey Bay,SL,1996,28.629826810482438,28.7334375,29.374947916666667,29.959041666666668,30.496458333333333
Geoffrey Bay,SL,1999,27.88773733437792,28.168947916666667,29.2550859375,30.217791666666663,30.543944444444445
Geoffrey Bay,SL,2000,27.785786673370776,27.82361458333333,28.507864583333333,29.599710416666667,29.956822916666667
Geoffrey Bay,SL,2001,28.0769029658285,28.056979166666665,29.048479166666667,29.933604166666665,30.3949375
Geoffrey Bay,SL,2002,28.744380615055938,29.020812499999998,29.849125,31.331333333333333,31.670895833333333
Geoffrey Bay,SL,2003,28.12468488267258,28.050770833333335,28.295010416666667,28.64273958333333,28.85425
Geoffrey Bay,SL,2005,29.266268205128206,29.57829375,30.606556770833333,31.254694583333333,31.381275
Geoffrey Bay,SL,2006,29.233558935950413,29.597583333333333,30.233485416666667,30.88861875,31.1411
Geoffrey Bay,SL,2007,1.3995153590329128,0,0,14.358285416666666,14.820473958333334
Geoffrey Bay,SL,2008,0,0,0,0,0
Geoffrey Bay,SL,2009,28.122402302667098,28.142780131944445,28.7299283125,29.292406236111113,29.990024319444444
Geoffrey Bay,SL,2010,28.205204369294634,28.630476375,29.359720854166667,29.880123416666667,30.247282416666668
Geoffrey Bay,SL,2011,28.168390276228926,28.569389876262626,29.095314850694443,29.671158444444444,30.22275736111111
Geoffrey Bay,SL,2012,28.70300200044507,28.90564141666667,29.77010180555556,30.592799001041666,31.215995229166666
Geoffrey Bay,SL,2014,27.688032775206754,27.55539302777778,28.468956868055557,29.470132819444444,30.0897651875
Geoffrey Bay,SL,2015,29.613418529304212,29.697671159722223,30.397014026041667,31.141427136805554,31.323211375
Geoffrey Bay,SL,2016,29.560911107300445,29.623613369791666,30.75435024652778,31.572396803819444,32.258917340277776
Geoffrey Bay,SL,2017,29.358534474115675,29.889806409722222,30.34255101736111,30.918461848263888,31.181056104166668
Geoffrey Bay,SL,2018,6.973955950413223,0,0,30.1332804375,30.527925763888888
Geoffrey Bay,SL,2019,28.05339564439371,28.32099139583333,28.9092185625,29.50397852777778,29.899558506944445
Green Island,NA,2007,23.626987568870522,23.8861,24.693622916666666,25.327635416666666,25.6656
Green Island,NA,2008,22.790529747267758,23.380269791666667,24.005205208333336,24.89551989583333,25.054997916666668
Grub Reef,FL,2012,26.78977566851852,26.848604763888886,27.022548722222222,27.06086920833333,27.0807015
Grub Reef,FL,2013,27.98903254310147,27.942842625,28.48788707638889,29.000769506944444,29.27596595138889
Grub Reef,FL,2014,27.75400854264233,27.853556368055557,28.199661,28.629634395833335,28.802995229166665
Grub Reef,FL,2018,0,0,0,0,0
Grub Reef,FL,2019,0,0,0,0,0
